index,Chapter,Neg,Pos,line,Positive
1147,chapter_15,0.3842705563302353,0.6157294436697647,"""So it does,"" thought Pierre.",True
1146,chapter_15,0.5325581978139546,0.46744180218604536,"""And it must seem to you,"" said Boris flushing slightly, but not changing his tone or attitude, ""it must seem to you that everyone is trying to get something out of the rich man?""",False
1144,chapter_15,0.5631085766144542,0.43689142338554576,"""Yes, it is all very horrid,"" interrupted Pierre, ""very horrid.""",False
1141,chapter_15,0.541415734060837,0.45858426593916296,"""We here in Moscow are more occupied with dinner parties and scandal than with politics,"" said he in his quiet ironical tone. ""I know nothing about it and have not thought about it. Moscow is chiefly busy with gossip,"" he continued. ""Just now they are talking about you and your father.""",False
1145,chapter_15,0.5702732915431998,0.4297267084568001,Pierre was still afraid that this officer might inadvertently say something disconcerting to himself.,False
1168,chapter_15,0.7628955903475247,0.23710440965247523,"""Oh, Heaven! How ill he is!"" exclaimed the mother.",False
904,chapter_16,0.569884324441335,0.4301156755586651,"""When would you like them, your excellency?"" asked Dmitri. ""Allow me to inform you... But, don't be uneasy,"" he added, noticing that the count was beginning to breathe heavily and quickly which was always a sign of approaching anger. ""I was forgetting... Do you wish it brought at once?""",False
914,chapter_16,0.5872012986017581,0.412798701398242,"""This is for Boris from me, for his outfit.""",False
913,chapter_16,0.3856386899130485,0.6143613100869515,Anna Mikhaylovna instantly guessed her intention and stooped to be ready to embrace the countess at the appropriate moment.,True
912,chapter_16,0.6705799202166487,0.32942007978335136,"""Annette, for heaven's sake don't refuse me,"" the countess began, with a blush that looked very strange on her thin, dignified, elderly face, and she took the money from under the handkerchief.",False
911,chapter_16,0.9813859311118063,0.018614068888193735,"""Oh, what a terrible state he is in! One would not know him, he is so ill! I was only there a few moments and hardly said a word...""",False
910,chapter_16,0.41983460321999033,0.5801653967800097,"""Well, my dear?"" asked the countess.",True
909,chapter_16,0.5508628235859157,0.44913717641408435,"When Anna Mikhaylovna returned from Count Bezukhov's the money, all in clean notes, was lying ready under a handkerchief on the countess' little table, and Anna Mikhaylovna noticed that something was agitating her.",False
908,chapter_16,0.5779262998384551,0.42207370016154483,"""You, my little countess, are a notorious spendthrift,"" said the count, and having kissed his wife's hand he went back to his study.",False
915,chapter_16,0.43471464348181155,0.5652853565181885,"Anna Mikhaylovna was already embracing her and weeping. The countess wept too. They wept because they were friends, and because they were kindhearted, and because they--friends from childhood--had to think about such a base thing as money, and because their youth was over.... But those tears were pleasant to them both.",True
907,chapter_16,0.60514965503177,0.39485034496823,"""Ah, money, Count, money! How much sorrow it causes in the world,"" said the countess. ""But I am in great need of this sum.""",False
906,chapter_16,0.43592062935418463,0.5640793706458154,"""What a treasure that Dmitri is,"" added the count with a smile when the young man had departed. ""There is never any 'impossible' with him. That's a thing I hate! Everything is possible.""",True
905,chapter_16,0.4262712451541779,0.5737287548458221,"""Yes, yes; just so! Bring it. Give it to the countess.""",True
903,chapter_16,0.40041542056142587,0.5995845794385741,"""Yes, Dmitri, clean ones, please,"" said the countess, sighing deeply.",True
902,chapter_16,0.32261083566760285,0.6773891643323972,"""This is what I want, my dear fellow,"" said the count to the deferential young man who had entered. ""Bring me..."" he reflected a moment, ""yes, bring me seven hundred rubles, yes! But mind, don't bring me such tattered and dirty notes as last time, but nice clean ones for the countess.""",True
900,chapter_16,0.4197246099160531,0.5802753900839469,"""Yes, immediately, immediately! Hey, who's there?"" he called out in a tone only used by persons who are certain that those they call will rush to obey the summons. ""Send Dmitri to me!""",True
901,chapter_16,0.27385141950816483,0.7261485804918352,"Dmitri, a man of good family who had been brought up in the count's house and now managed all his affairs, stepped softly into the room.",True
891,chapter_16,0.6251791801144231,0.37482081988557686,"""Ask the count to come to me.""",False
898,chapter_16,0.6625693170551623,0.3374306829448377,"""Oh, little countess!""... and the count began bustling to get out his pocketbook.",False
897,chapter_16,0.5439847126017472,0.45601528739825287,Her face became sad.,False
896,chapter_16,0.7897494144562205,0.21025058554377957,"""You see, my dear... What's that mess?"" she said, pointing to his waistcoat. ""It's the saute, most likely,"" she added with a smile. ""Well, you see, Count, I want some money.""",False
895,chapter_16,0.4876233868693619,0.5123766131306381,"""What are your commands, little countess?""",True
894,chapter_16,0.7725909558378439,0.22740904416215618,"He sat down by his wife, his elbows on his knees and his hands ruffling his gray hair.",False
893,chapter_16,0.356236642397063,0.643763357602937,"""Well, little countess? What a saute of game au madere we are to have, my dear! I tasted it. The thousand rubles I paid for Taras were not ill-spent. He is worth it!""",True
892,chapter_16,0.5068150190347214,0.49318498096527863,The count came waddling in to see his wife with a rather guilty look as usual.,False
899,chapter_16,0.32885284204965026,0.6711471579503497,"""I want a great deal, Count! I want five hundred rubles,"" and taking out her cambric handkerchief she began wiping her husband's waistcoat.",True
890,chapter_16,0.7649830131069193,0.23501698689308065,"""I am very sorry, ma'am,"" answered the maid.",False
889,chapter_16,0.5468462039677451,0.453153796032255,"The countess was upset by her friend's sorrow and humiliating poverty, and was therefore out of sorts, a state of mind which with her always found expression in calling her maid ""my dear"" and speaking to her with exaggerated politeness.",False
888,chapter_16,0.7777088076947094,0.2222911923052906,"""What is the matter with you, my dear?"" she said crossly to the maid who kept her waiting some minutes. ""Don't you wish to serve me? Then I'll find you another place.""",False
887,chapter_16,0.4563317867481489,0.5436682132518511,"After Anna Mikhaylovna had driven off with her son to visit Count Cyril Vladimirovich Bezukhov, Countess Rostova sat for a long time all alone applying her handkerchief to her eyes. At last she rang.",True
886,chapter_16,0.5066092738849304,0.49339072611506957,CHAPTER XVII,False
629,chapter_17,0.7259728304910491,0.2740271695089509,"Nicholas sat at some distance from Sonya, beside Julie Karagina, to whom he was again talking with the same involuntary smile. Sonya wore a company smile but was evidently tormented by jealousy; now she turned pale, now blushed and strained every nerve to overhear what Nicholas and Julie were saying to one another. The governess kept looking round uneasily as if preparing to resent any slight that might be put upon the children. The German tutor was trying to remember all the dishes, wines, and kinds of dessert, in order to send a full description of the dinner to his people in Germany; and he felt greatly offended when the butler with a bottle wrapped in a napkin passed him by. He frowned, trying to appear as if he did not want any of that wine, but was mortified because no one would understand that it was not to quench his thirst or from greediness that he wanted it, but simply from a conscientious desire for knowledge.",False
628,chapter_17,0.484477637516901,0.515522362483099,"The count went in first with Marya Dmitrievna, the countess followed on the arm of a colonel of hussars, a man of importance to them because Nicholas was to go with him to the regiment; then came Anna Mikhaylovna with Shinshin. Berg gave his arm to Vera. The smiling Julie Karagina went in with Nicholas. After them other couples followed, filling the whole dining hall, and last of all the children, tutors, and governesses followed singly. The footmen began moving about, chairs scraped, the band struck up in the gallery, and the guests settled down in their places. Then the strains of the count's household band were replaced by the clatter of knives and forks, the voices of visitors, and the soft steps of the footmen. At one end of the table sat the countess with Marya Dmitrievna on her right and Anna Mikhaylovna on her left, the other lady visitors were farther down. At the other end sat the count, with the hussar colonel on his left and Shinshin and the other male visitors on his right. Midway down the long table on one side sat the grownup young people: Vera beside Berg, and Pierre beside Boris; and on the other side, the children, tutors, and governesses. From behind the crystal decanters and fruit vases the count kept glancing at his wife and her tall cap with its light-blue ribbons, and busily filled his neighbors' glasses, not neglecting his own. The countess in turn, without omitting her duties as hostess, threw significant glances from behind the pineapples at her husband whose face and bald head seemed by their redness to contrast more than usual with his gray hair. At the ladies' end an even chatter of voices was heard all the time, at the men's end the voices sounded louder and louder, especially that of the colonel of hussars who, growing more and more flushed, ate and drank so much that the count held him up as a pattern to the other guests. Berg with tender smiles was saying to Vera that love is not an earthly but a heavenly feeling. Boris was telling his new friend Pierre who the guests were and exchanging glances with Natasha, who was sitting opposite. Pierre spoke little but examined the new faces, and ate a great deal. Of the two soups he chose turtle with savory patties and went on to the game without omitting a single dish or one of the wines. These latter the butler thrust mysteriously forward, wrapped in a napkin, from behind the next man's shoulders and whispered: ""Dry Madeira""... ""Hungarian""... or ""Rhine wine"" as the case might be. Of the four crystal glasses engraved with the count's monogram that stood before his plate, Pierre held out one at random and drank with enjoyment, gazing with ever-increasing amiability at the other guests. Natasha, who sat opposite, was looking at Boris as girls of thirteen look at the boy they are in love with and have just kissed for the first time. Sometimes that same look fell on Pierre, and that funny lively little girl's look made him inclined to laugh without knowing why.",True
606,chapter_17,0.5761797453936768,0.42382025460632317,"Berg smiled joyously. The count, by his guests, went into the drawing room.",False
627,chapter_17,0.4394755882528416,0.5605244117471584,"""Well, I suppose it is time we were at table?"" said Marya Dmitrievna.",True
607,chapter_17,0.6320892981412611,0.36791070185873886,"It was just the moment before a big dinner when the assembled guests, expecting the summons to zakuska,* avoid engaging in any long conversation but think it necessary to move about and talk, in order to show that they are not at all impatient for their food. The host and hostess look toward the door, and now and then glance at one another, and the visitors try to guess from these glances who, or what, they are waiting for--some important relation who has not yet arrived, or a dish that is not yet ready.",False
625,chapter_17,0.6320768011899913,0.3679231988100086,"""A fine lad! My word! A fine lad!... His father lies on his deathbed and he amuses himself setting a policeman astride a bear! For shame, sir, for shame! It would be better if you went to the war.""",False
592,chapter_17,0.5066092738849304,0.49339072611506957,CHAPTER XVIII,False
593,chapter_17,0.37468640424240407,0.6253135957575959,"Countess Rostova, with her daughters and a large number of guests, was already seated in the drawing room. The count took the gentlemen into his study and showed them his choice collection of Turkish pipes. From time to time he went out to ask: ""Hasn't she come yet?"" They were expecting Marya Dmitrievna Akhrosimova, known in society as le terrible dragon, a lady distinguished not for wealth or rank, but for common sense and frank plainness of speech. Marya Dmitrievna was known to the Imperial family as well as to all Moscow and Petersburg, and both cities wondered at her, laughed privately at her rudenesses, and told good stories about her, while none the less all without exception respected and feared her.",True
594,chapter_17,0.6278949611066877,0.37210503889331226,"In the count's room, which was full of tobacco smoke, they talked of war that had been announced in a manifesto, and about the recruiting. None of them had yet seen the manifesto, but they all knew it had appeared. The count sat on the sofa between two guests who were smoking and talking. He neither smoked nor talked, but bending his head first to one side and then to the other watched the smokers with evident pleasure and listened to the conversation of his two neighbors, whom he egged on against each other.",False
595,chapter_17,0.4839586768773425,0.5160413231226575,"One of them was a sallow, clean-shaven civilian with a thin and wrinkled face, already growing old, though he was dressed like a most fashionable young man. He sat with his legs up on the sofa as if quite at home and, having stuck an amber mouthpiece far into his mouth, was inhaling the smoke spasmodically and screwing up his eyes. This was an old bachelor, Shinshin, a cousin of the countess', a man with ""a sharp tongue"" as they said in Moscow society. He seemed to be condescending to his companion. The latter, a fresh, rosy officer of the Guards, irreproachably washed, brushed, and buttoned, held his pipe in the middle of his mouth and with red lips gently inhaled the smoke, letting it escape from his handsome mouth in rings. This was Lieutenant Berg, an officer in the Semenov regiment with whom Boris was to travel to join the army, and about whom Natasha had, teased her elder sister Vera, speaking of Berg as her ""intended."" The count sat between them and listened attentively. His favorite occupation when not playing boston, a card game he was very fond of, was that of listener, especially when he succeeded in setting two loquacious talkers at one another.",True
596,chapter_17,0.4883580763179477,0.5116419236820523,"""Well, then, old chap, mon tres honorable Alphonse Karlovich,"" said Shinshin, laughing ironically and mixing the most ordinary Russian expressions with the choicest French phrases--which was a peculiarity of his speech. ""Vous comptez vous faire des rentes sur l'etat;* you want to make something out of your company?""",True
597,chapter_17,0.5122074977366275,0.4877925022633725,You expect to make an income out of the government.,False
608,chapter_17,0.5120208118040936,0.4879791881959064,Hors d'oeuvres.,False
598,chapter_17,0.6175042611273406,0.3824957388726594,"""No, Peter Nikolaevich; I only want to show that in the cavalry the advantages are far less than in the infantry. Just consider my own position now, Peter Nikolaevich...""",False
600,chapter_17,0.47416153571233355,0.5258384642876665,"""Consider my position, Peter Nikolaevich. Were I in the cavalry I should get not more than two hundred rubles every four months, even with the rank of lieutenant; but as it is I receive two hundred and thirty,"" said he, looking at Shinshin and the count with a joyful, pleasant smile, as if it were obvious to him that his success must always be the chief desire of everyone else.",True
601,chapter_17,0.6080359218324239,0.39196407816757606,"""Besides that, Peter Nikolaevich, by exchanging into the Guards I shall be in a more prominent position,"" continued Berg, ""and vacancies occur much more frequently in the Foot Guards. Then just think what can be done with two hundred and thirty rubles! I even manage to put a little aside and to send something to my father,"" he went on, emitting a smoke ring.",False
602,chapter_17,0.3323616175388283,0.6676383824611717,"""La balance y est...* A German knows how to skin a flint, as the proverb says,"" remarked Shinshin, moving his pipe to the other side of his mouth and winking at the count.",True
603,chapter_17,0.49120384352689606,0.5087961564731039,So that squares matters.,True
604,chapter_17,0.48728711710787553,0.5127128828921245,"The count burst out laughing. The other guests seeing that Shinshin was talking came up to listen. Berg, oblivious of irony or indifference, continued to explain how by exchanging into the Guards he had already gained a step on his old comrades of the Cadet Corps; how in wartime the company commander might get killed and he, as senior in the company, might easily succeed to the post; how popular he was with everyone in the regiment, and how satisfied his father was with him. Berg evidently enjoyed narrating all this, and did not seem to suspect that others, too, might have their own interests. But all he said was so prettily sedate, and the naivete of his youthful egotism was so obvious, that he disarmed his hearers.",True
626,chapter_17,0.768467076239137,0.23153292376086296,"She turned away and gave her hand to the count, who could hardly keep from laughing.",False
599,chapter_17,0.48210825796419066,0.5178917420358093,"Berg always spoke quietly, politely, and with great precision. His conversation always related entirely to himself; he would remain calm and silent when the talk related to any topic that had no direct bearing on himself. He could remain silent for hours without being at all put out of countenance himself or making others uncomfortable, but as soon as the conversation concerned himself he would begin to talk circumstantially and with evident satisfaction.",True
609,chapter_17,0.6156937447027453,0.38430625529725465,"Pierre had come just at dinnertime and was sitting awkwardly in the middle of the drawing room on the first chair he had come across, blocking the way for everyone. The countess tried to make him talk, but he went on naively looking around through his spectacles as if in search of somebody and answered all her questions in monosyllables. He was in the way and was the only one who did not notice the fact. Most of the guests, knowing of the affair with the bear, looked with curiosity at this big, stout, quiet man, wondering how such a clumsy, modest fellow could have played such a prank on a policeman.",False
605,chapter_17,0.3891455425969772,0.6108544574030228,"""Well, my boy, you'll get along wherever you go--foot or horse--that I'll warrant,"" said Shinshin, patting him on the shoulder and taking his feet off the sofa.",True
611,chapter_17,0.5492080396039343,0.4507919603960657,"""Oui, madame,"" replied he, looking around him.",False
610,chapter_17,0.43321685631973306,0.5667831436802669,"""You have only lately arrived?"" the countess asked him.",True
623,chapter_17,0.3643476932642513,0.6356523067357487,"""Eh, eh, friend! Come here a bit,"" said she, assuming a soft high tone of voice. ""Come here, my friend..."" and she ominously tucked up her sleeves still higher. Pierre approached, looking at her in a childlike way through his spectacles.",True
622,chapter_17,0.41710452691093347,0.5828954730890665,"She took a pair of pear-shaped ruby earrings from her huge reticule and, having given them to the rosy Natasha, who beamed with the pleasure of her saint's-day fete, turned away at once and addressed herself to Pierre.",True
621,chapter_17,0.42096325075404706,0.5790367492459529,"""Well,"" said she, ""how's my Cossack?"" (Marya Dmitrievna always called Natasha a Cossack) and she stroked the child's arm as she came up fearless and gay to kiss her hand. ""I know she's a scamp of a girl, but I like her.""",True
620,chapter_17,0.6048498361014273,0.3951501638985727,"""Health and happiness to her whose name day we are keeping and to her children,"" she said, in her loud, full-toned voice which drowned all others. ""Well, you old sinner,"" she went on, turning to the count who was kissing her hand, ""you're feeling dull in Moscow, I daresay? Nowhere to hunt with your dogs? But what is to be done, old man? Just see how these nestlings are growing up,"" and she pointed to the girls. ""You must look for husbands for them whether you like it or not....""",False
619,chapter_17,0.5416621790737228,0.45833782092627723,"All the unmarried ladies and even the married ones except the very oldest rose. Marya Dmitrievna paused at the door. Tall and stout, holding high her fifty-year-old head with its gray curls, she stood surveying the guests, and leisurely arranged her wide sleeves as if rolling them up. Marya Dmitrievna always spoke in Russian.",False
618,chapter_17,0.39781972582220193,0.6021802741777981,"""Herself,"" came the answer in a rough voice, and Marya Dmitrievna entered the room.",True
624,chapter_17,0.461933519573714,0.538066480426286,"""Come nearer, come nearer, friend! I used to be the only one to tell your father the truth when he was in favor, and in your case it's my evident duty."" She paused. All were silent, expectant of what was to follow, for this was dearly only a prelude.",True
616,chapter_17,0.37269357238156287,0.6273064276184371,"The countess exchanged glances with Anna Mikhaylovna. The latter understood that she was being asked to entertain this young man, and sitting down beside him she began to speak about his father; but he answered her, as he had the countess, only in monosyllables. The other guests were all conversing with one another. ""The Razumovskis... It was charming... You are very kind... Countess Apraksina..."" was heard on all sides. The countess rose and went into the ballroom.",True
615,chapter_17,0.805817579967211,0.194182420032789,"""Very interesting.""",False
614,chapter_17,0.6974926444785449,0.30250735552145513,"""You have been in Paris recently, I believe? I suppose it's very interesting.""",False
613,chapter_17,0.4741191246486216,0.5258808753513784,"""Non, madame."" He smiled quite inappropriately.",True
612,chapter_17,0.23203790272839342,0.7679620972716066,"""You have not yet seen my husband?""",True
617,chapter_17,0.401794995600237,0.598205004399763,"""Marya Dmitrievna?"" came her voice from there.",True
213,chapter_18,0.44601330676821727,0.5539866932317827,Pierre listened to the colonel's speech and nodded approvingly.,True
214,chapter_18,0.4518812717834383,0.5481187282165617,"""That's fine,"" said he.",True
215,chapter_18,0.35474555938303953,0.6452544406169605,"""The young man's a real hussar!"" shouted the colonel, again thumping the table.",True
216,chapter_18,0.48675510115691767,0.5132448988430823,"""What are you making such a noise about over there?"" Marya Dmitrievna's deep voice suddenly inquired from the other end of the table. ""What are you thumping the table for?"" she demanded of the hussar, ""and why are you exciting yourself? Do you think the French are here?""",True
225,chapter_18,0.5669013669254678,0.4330986330745322,"""Mamma!"" rang out the clear contralto notes of her childish voice, audible the whole length of the table.",False
217,chapter_18,0.4872071687747349,0.5127928312252651,"""I am speaking ze truce,"" replied the hussar with a smile.",True
220,chapter_18,0.09807071594604877,0.9019292840539512,"""That's true!""",True
219,chapter_18,0.4536158727381785,0.5463841272618215,"""I have four sons in the army but still I don't fret. It is all in God's hands. You may die in your bed or God may spare you in a battle,"" replied Marya Dmitrievna's deep voice, which easily carried the whole length of the table.",True
221,chapter_18,0.4268472894984362,0.5731527105015638,"Once more the conversations concentrated, the ladies' at the one end and the men's at the other.",True
222,chapter_18,0.5485215788330882,0.4514784211669118,"""You won't ask,"" Natasha's little brother was saying; ""I know you won't ask!""",False
223,chapter_18,0.4850299747832135,0.5149700252167865,"""I will,"" replied Natasha.",True
224,chapter_18,0.5627234866934976,0.43727651330650236,"Her face suddenly flushed with reckless and joyous resolution. She half rose, by a glance inviting Pierre, who sat opposite, to listen to what was coming, and turning to her mother:",False
212,chapter_18,0.5791419612412572,0.4208580387587428,Sonya trembled all over and blushed to her ears and behind them and down to her neck and shoulders while Nicholas was speaking.,False
218,chapter_18,0.516843717167562,0.48315628283243806,"""It's all about the war,"" the count shouted down the table. ""You know my son's going, Marya Dmitrievna? My son is going.""",False
211,chapter_18,0.5419210007253044,0.4580789992746957,"""What you said just now was splendid!"" said his partner Julie.",False
204,chapter_18,0.4957675038251359,0.5042324961748641,"""Connaissez-vous le Proverbe:* 'Jerome, Jerome, do not roam, but turn spindles at home!'?"" said Shinshin, puckering his brows and smiling. ""Cela nous convient a merveille.*[2] Suvorov now--he knew what he was about; yet they beat him a plate couture,*[3] and where are we to find Suvorovs now? Je vous demande un peu,""*[4] said he, continually changing from French to Russian.",True
209,chapter_18,0.4416294705414052,0.5583705294585948,"""Ve must vight to the last tr-r-op of our plood!"" said the colonel, thumping the table; ""and ve must tie for our Emperor, and zen all vill pe vell. And ve must discuss it as little as po-o-ossible""... he dwelt particularly on the word possible... ""as po-o-ossible,"" he ended, again turning to the count. ""Zat is how ve old hussars look at it, and zere's an end of it! And how do you, a young man and a young hussar, how do you judge of it?"" he added, addressing Nicholas, who when he heard that the war was being discussed had turned from his partner with eyes and ears intent on the colonel.",True
208,chapter_18,0.5492244200150713,0.4507755799849287,[4] I just ask you that.,False
207,chapter_18,0.6935475047555415,0.3064524952444585,[3] Hollow.,False
206,chapter_18,0.3623500048237829,0.6376499951762171,[2] That suits us down to the ground.,True
205,chapter_18,0.43757776373943347,0.5624222362605665,Do you know the proverb?,True
203,chapter_18,0.626174927851133,0.3738250721488669,"""Zat, my dear sir, is vy..."" he concluded, drinking a tumbler of wine with dignity and looking to the count for approval.",False
202,chapter_18,0.5372393408544796,0.46276065914552045,"... and the wish, which constitutes the Emperor's sole and absolute aim--to establish peace in Europe on firm foundations--has now decided him to despatch part of the army abroad and to create a new condition for the attainment of that purpose.",False
201,chapter_18,0.45260191195481725,0.5473980880451828,Then with the unerring official memory that characterized him he repeated from the opening words of the manifesto:,True
200,chapter_18,0.5574087628558122,0.44259123714418774,"""It is for the reasson, my goot sir,"" said he, speaking with a German accent, ""for the reasson zat ze Emperor knows zat. He declares in ze manifessto zat he cannot fiew wiz indifference ze danger vreatening Russia and zat ze safety and dignity of ze Empire as vell as ze sanctity of its alliances..."" he spoke this last word with particular emphasis as if in it lay the gist of the matter.",False
199,chapter_18,0.5430888082619529,0.4569111917380471,"The colonel was a stout, tall, plethoric German, evidently devoted to the service and patriotically Russian. He resented Shinshin's remark.",False
198,chapter_18,0.5176212614938249,0.482378738506175,"""And why the deuce are we going to fight Bonaparte?"" remarked Shinshin. ""He has stopped Austria's cackle and I fear it will be our turn next.""",False
197,chapter_18,0.27337877814080414,0.7266212218591959,"At the men's end of the table the talk grew more and more animated. The colonel told them that the declaration of war had already appeared in Petersburg and that a copy, which he had himself seen, had that day been forwarded by courier to the commander in chief.",True
196,chapter_18,0.5066092738849304,0.49339072611506957,CHAPTER XIX,False
226,chapter_18,0.522215394537899,0.477784605462101,"""What is it?"" asked the countess, startled; but seeing by her daughter's face that it was only mischief, she shook a finger at her sternly with a threatening and forbidding movement of her head.",False
210,chapter_18,0.24851265573331638,0.7514873442666836,"""I am quite of your opinion,"" replied Nicholas, flaming up, turning his plate round and moving his wineglasses about with as much decision and desperation as though he were at that moment facing some great danger. ""I am convinced that we Russians must die or conquer,"" he concluded, conscious--as were others--after the words were uttered that his remarks were too enthusiastic and emphatic for the occasion and were therefore awkward.",True
227,chapter_18,0.38778239821252425,0.6122176017874758,The conversation was hushed.,True
240,chapter_18,0.6960289290949636,0.3039710709050364,"""No! What kind, Marya Dmitrievna? What kind?"" she almost screamed; ""I want to know!""",False
229,chapter_18,0.7480869948086593,0.2519130051913408,"The countess tried to frown, but could not. Marya Dmitrievna shook her fat finger.",False
242,chapter_18,0.5659442060171243,0.4340557939828757,"Natasha only desisted when she had been told that there would be pineapple ice. Before the ices, champagne was served round. The band again struck up, the count and countess kissed, and the guests, leaving their seats, went up to ""congratulate"" the countess, and reached across the table to clink glasses with the count, with the children, and with one another. Again the footmen rushed about, chairs scraped, and in the same order in which they had entered but with redder faces, the guests returned to the drawing room and to the count's study.",False
241,chapter_18,0.2057296027357799,0.7942703972642201,"Marya Dmitrievna and the countess burst out laughing, and all the guests joined in. Everyone laughed, not at Marya Dmitrievna's answer but at the incredible boldness and smartness of this little girl who had dared to treat Marya Dmitrievna in this fashion.",True
239,chapter_18,0.5508948741391859,0.4491051258608141,"""Carrot ices.""",False
238,chapter_18,0.3944227419829279,0.6055772580170721,"""Marya Dmitrievna! What kind of ice pudding? I don't like ice cream.""",True
237,chapter_18,0.8821968949781469,0.11780310502185304,Natasha saw there was nothing to be afraid of and so she braved even Marya Dmitrievna.,False
236,chapter_18,0.5020027388434616,0.4979972611565384,"""Ice pudding, but you won't get any,"" said Marya Dmitrievna.",False
228,chapter_18,0.49176982337742425,0.5082301766225757,"""Mamma! What sweets are we going to have?"" and Natasha's voice sounded still more firm and resolute.",True
234,chapter_18,0.5636971594295468,0.4363028405704532,Sonya and fat little Petya doubled up with laughter.,False
233,chapter_18,0.47563617145499615,0.5243638285450039,"""Mamma! What sweets are we going to have?"" Natasha again cried boldly, with saucy gaiety, confident that her prank would be taken in good part.",True
232,chapter_18,0.8006116748208687,0.19938832517913124,"""You had better take care!"" said the countess.",False
231,chapter_18,0.6450374941913641,0.3549625058086358,"Most of the guests, uncertain how to regard this sally, looked at the elders.",False
230,chapter_18,0.768672896372175,0.23132710362782505,"""Cossack!"" she said threateningly.",False
235,chapter_18,0.38060073349573553,0.6193992665042645,"""You see! I have asked,"" whispered Natasha to her little brother and to Pierre, glancing at him again.",True
348,chapter_19,0.3834667076163175,0.6165332923836825,Both laughed.,True
347,chapter_19,0.37956298893304985,0.6204370110669502,"""Really, truly!"" answered Natasha, pushing in a crisp lock that had strayed from under her friend's plaits.",True
346,chapter_19,0.5791772016277356,0.42082279837226444,"""Do you think so?... Really? Truly?"" she said, quickly smoothing her frock and hair.",False
345,chapter_19,0.635901344985051,0.3640986550149489,"Sonya sat up. The little kitten brightened, its eyes shone, and it seemed ready to lift its tail, jump down on its soft paws, and begin playing with the ball of worsted as a kitten should.",False
344,chapter_19,0.5517065120522824,0.4482934879477177,Natasha kissed her on the hair.,False
343,chapter_19,0.349286218200608,0.650713781799392,"""Sonya, don't believe her, darling! Don't believe her! Do you remember how we and Nicholas, all three of us, talked in the sitting room after supper? Why, we settled how everything was to be. I don't quite remember how, but don't you remember that it could all be arranged and how nice it all was? There's Uncle Shinshin's brother has married his first cousin. And we are only second cousins, you know. And Boris says it is quite possible. You know I have told him all about it. And he is so clever and so good!"" said Natasha. ""Don't you cry, Sonya, dear love, darling Sonya!"" and she kissed her and laughed. ""Vera's spiteful; never mind her! And all will come right and she won't say anything to Mamma. Nicholas will tell her himself, and he doesn't care at all for Julie.""",True
342,chapter_19,0.3352873442909776,0.6647126557090224,"And again she began to sob, more bitterly than before. Natasha lifted her up, hugged her, and, smiling through her tears, began comforting her.",True
341,chapter_19,0.562937997821922,0.43706200217807806,"""Yes, these verses Nicholas wrote himself and I copied some others, and she found them on my table and said she'd show them to Mamma, and that I was ungrateful, and that Mamma would never allow him to marry me, but that he'll marry Julie. You see how he's been with her all day... Natasha, what have I done to deserve it?...""",False
340,chapter_19,0.6555134270929683,0.3444865729070316,"""Sonya,"" she suddenly exclaimed, as if she had guessed the true reason of her friend's sorrow, ""I'm sure Vera has said something to you since dinner? Hasn't she?""",False
339,chapter_19,0.5032024564520825,0.49679754354791755,"Sonya could not continue, and again hid her face in her hands and in the feather bed. Natasha began consoling her, but her face showed that she understood all the gravity of her friend's trouble.",False
336,chapter_19,0.25020138875673925,0.7497986112432607,"""Nicholas is going away in a week's time, his... papers... have come... he told me himself... but still I should not cry,"" and she showed a paper she held in her hand--with the verses Nicholas had written, ""still, I should not cry, but you can't... no one can understand... what a soul he has!""",True
337,chapter_19,0.3328366177224321,0.6671633822775679,And she began to cry again because he had such a noble soul.,True
335,chapter_19,0.6748865397353117,0.3251134602646884,"""Sonya! What is it? What is the matter?... Oo... Oo... Oo...!"" And Natasha's large mouth widened, making her look quite ugly, and she began to wail like a baby without knowing why, except that Sonya was crying. Sonya tried to lift her head to answer but could not, and hid her face still deeper in the bed. Natasha wept, sitting on the blue-striped feather bed and hugging her friend. With an effort Sonya sat up and began wiping her eyes and explaining.",False
334,chapter_19,0.4985039954967684,0.5014960045032316,"Running into Sonya's room and not finding her there, Natasha ran to the nursery, but Sonya was not there either. Natasha concluded that she must be on the chest in the passage. The chest in the passage was the place of mourning for the younger female generation in the Rostov household. And there in fact was Sonya lying face downward on Nurse's dirty feather bed on the top of the chest, crumpling her gauzy pink dress under her, hiding her face with her slender fingers, and sobbing so convulsively that her bare little shoulders shook. Natasha's face, which had been so radiantly happy all that saint's day, suddenly changed: her eyes became fixed, and then a shiver passed down her broad neck and the corners of her mouth drooped.",True
333,chapter_19,0.5290087019913807,0.47099129800861933,She looked round and seeing that her friend was not in the room ran to look for her.,False
349,chapter_19,0.4470470854643752,0.5529529145356248,"""Well, let's go and sing 'The Brook.'""",True
331,chapter_19,0.5691559015776828,0.43084409842231713,"""'The Brook,'"" suggested Nicholas.",False
330,chapter_19,0.5972986970376715,0.40270130296232853,"""What shall we sing?"" she said.",False
